chromosome,coordinate,cn
9,113600001,-0.132495051
9,113650001,-0.024811691
9,113700001,0.085489761
9,113750001,0.080919642
9,113800001,0.162990682
9,113850001,0.095525874
9,113900001,0.090935619
9,113950001,0.044804987
9,114000001,0.111109389
9,114050001,-0.028698094
9,114100001,0.095550742
9,114150001,-0.014353573
9,114200001,0.049445354
9,114250001,0.005145648
9,114300001,-0.025245241
9,114350001,-0.118891481
9,114400001,-0.055006165
9,114450001,0.173380451
9,114500001,-0.009792597
9,114550001,-0.03523547
9,114600001,0.009280345
9,114650001,-0.022374385
9,114700001,0.040177935
9,114750001,0.139497127
9,114800001,0.206915746
9,114850001,-0.090708808
9,114900001,0.011609591
9,114950001,0.082429472
9,115000001,0.009696145
9,115050001,0.125266373
9,115100001,0.082113408
9,115150001,0.070739251
9,115200001,-0.030663195
9,115250001,-0.044641461
9,115300001,0.04518614
9,115350001,-0.027820337
9,115400001,0.202627544
9,115450001,-0.077996128
9,115500001,-0.058163189
9,115550001,0.154566135
9,115600001,-0.062325355
9,115650001,0.057280572
9,115700001,-0.004366763
9,115750001,0.006760138
9,115800001,-0.05256294
9,115850001,0.044132086
9,115900001,-0.155176326
9,115950001,0.000536929
9,116000001,-0.053179897
9,116050001,0.008553973
9,116100001,-0.076406735
9,116150001,-0.017082272
9,116200001,-0.046465354
9,116250001,-0.071095702
9,116300001,0.061150418
9,116350001,0.038079198
9,116400001,-0.00079611
9,116450001,-0.183046392
9,116500001,0.041712709
9,116550001,-0.20541383
9,116600001,-0.114073509
9,116650001,-0.145241903
9,116700001,-0.083522094
9,116750001,-0.021282291
9,116800001,-0.113968465
9,116850001,-0.029751347
9,116900001,0.214766973
9,116950001,-0.083355783
9,117000001,-0.175825554
9,117050001,-0.156925279
9,117150001,0.016367139
9,117200001,0.044401409
9,117250001,-0.16520575
9,117300001,-0.194089372
9,117350001,-0.043576306
9,117400001,-0.041077753
9,117450001,0.031442459
9,117500001,0.055240031
9,117550001,-0.084547029
9,117600001,-0.122169213
9,117650001,0.03179166
9,117700001,-0.135862544
9,117750001,-0.076565361
9,117800001,-0.13230016
9,117850001,0.058406333
9,117900001,-0.095685207
9,117950001,-0.031305069
9,118000001,0.139720902
9,118050001,0.177726896
9,118100001,0.164085102
9,118150001,0.00222079
9,118200001,-0.044081448
9,118250001,-0.007649454
9,118300001,-0.055361514
9,118350001,-0.063399687
9,118400001,-0.20799019
9,118450001,-0.04141534
9,118500001,-0.049102223
9,118550001,-0.009244047
9,118600001,-0.164013759
9,118650001,-0.013474684
9,118700001,-0.064615488
9,118750001,-0.07669651
9,118800001,-0.117953908
9,118850001,0.007908162
9,118900001,0.023737065
9,118950001,0.114935364
9,119000001,-0.222875254
9,119050001,0.103782232
9,119100001,-0.159598239
9,119150001,-0.00327455
9,119200001,-0.062302512
9,119250001,-0.049982654
9,119300001,-0.026895294
9,119350001,-0.133616787
9,119400001,-0.045206742
9,119450001,-0.06350942
9,119500001,-0.137877051
9,119550001,-0.077052588
9,119600001,-0.099112919
9,119650001,0.130897147
9,119700001,0.077249094
9,119750001,-0.294637559
9,119800001,-0.105111963
9,119850001,0.033541577
9,119900001,-0.069176219
9,119950001,0.057832177
9,120000001,-0.054369626
9,120050001,0.038191657
9,120100001,0.040177935
9,120150001,-0.075083701
9,120200001,0.021289093
9,120250001,0.159698784
9,120300001,0.056560304
9,120350001,0.061055392
9,120400001,0.166866566
9,120450001,0.133525843
9,120500001,-0.039032596
9,120550001,0.193831469
9,120600001,0.35433289
9,120650001,0.097466745
9,120700001,-0.114925365
9,120750001,0.054046769
9,120800001,0.003413369
9,120850001,-0.231280785
9,120900001,0.002308174
9,120950001,0.22232954
9,121000001,-0.039565551
9,121050001,0.049752307
9,121100001,0.091873411
9,121150001,0.101257915
9,121200001,-0.124238108
9,121250001,0.001773718
9,121300001,0.089740395
9,121350001,-0.026276787
9,121400001,-0.045834299
9,121450001,-0.016305065
9,121500001,-0.026830176
9,121550001,-0.007606475
9,121600001,0.073174881
9,121650001,-0.029404833
9,121700001,0.020156862
9,121750001,-0.070636137
9,121800001,0.006003875
9,121850001,0.161136688
9,121900001,-0.088876841
9,121950001,-0.048578875
9,122000001,0.150357908
9,122050001,0.053761671
9,122100001,0.041104404
9,122150001,-0.054479476
9,122200001,-0.035016014
9,122250001,0.057900126
9,122300001,-0.072546162
9,122350001,-0.083295162
9,122400001,-0.09036029
9,122450001,-0.121204077
9,122550001,0.1512889
9,122600001,0.208485926
9,122650001,0.058094706
9,122700001,0.103723128
9,122750001,0.239647485
9,122800001,-0.027629821
9,122850001,-0.031323683
9,122900001,0.03934027
9,122950001,0.020890467
9,123000001,0.023754884
9,123050001,0.104687507
9,123100001,0.132134758
9,123150001,0.065653827
9,123200001,-0.020468563
9,123250001,-0.135722159
9,123300001,0.040296622
9,123350001,-0.105701343
9,123400001,0.052670102
9,123450001,0.025094773
9,123500001,0.173635889
9,123550001,0.074991507
9,123600001,-0.073637696
9,123650001,-0.106961155
9,123700001,-0.013772737
9,123750001,-0.102477339
9,123800001,0.224966383
9,123850001,0.061185868
9,123900001,-0.176654763
9,123950001,-0.062554473
9,124000001,0.071412667
9,124050001,0.057565763
9,124100001,-0.050114805
9,124150001,0.008304973
9,124200001,-0.266279243
9,124250001,0.052552242
9,124300001,0.171009489
9,124350001,0.08811988
9,124400001,0.076460075
9,124450001,0.064965077
9,124500001,-0.122105686
9,124550001,0.019960394
9,124600001,0.045320321
9,124650001,0.128321266
9,124700001,0.013684562
9,124750001,-0.008103536
9,124800001,0.204694269
9,124850001,0.177445484
9,124900001,0.19111445
9,124950001,-0.006449015
9,125000001,0.185444294
9,125050001,0.125151917
9,125100001,-0.074543968
9,125150001,-0.057680829
9,125200001,0.063309855
9,125250001,-0.117587922
9,125300001,0.135262539
9,125350001,0.025610658
9,125400001,0.018084933
9,125450001,0.192537974
9,125500001,0.078287161
9,125550001,-0.064897976
9,125600001,0.091596507
9,125650001,-0.012416209
9,125700001,-0.101256545
9,125750001,0.035128114
9,125800001,0.233898733
9,125850001,0.080338494
9,125900001,0.163375582
9,125950001,0.118516772
9,126000001,0.000209072
9,126050001,-0.012420146
9,126100001,0.027458574
9,126150001,0.089727168
9,126200001,0.00496786
9,126250001,-0.038911346
9,126300001,-0.096570167
9,126350001,0.052850759
9,126400001,0.032780269
9,126450001,0.122768469
9,126500001,0.020135823
9,126550001,0.03847226
9,126600001,0.119525192
9,126650001,0.027878981
9,126700001,0.063494241
9,126750001,-0.025420551
9,126800001,0.088774901
9,126850001,-0.040282895
9,126900001,0.05258613
9,126950001,-0.094769619
9,127000001,0.089008652
9,127050001,0.206002163
9,127100001,-0.104504829
9,127150001,0.086745578
9,127200001,0.009463657
9,127250001,0.025819741
9,127300001,0.016696529
9,127350001,0.116531774
9,127400001,-0.077171569
9,127450001,0.017594161
9,127500001,-0.065913247
9,127550001,0.004767252
9,127600001,-0.069216799
9,127650001,0.097091506
9,127700001,0.066991577
9,127750001,0.121163754
9,127800001,0.181065372
9,127850001,-0.058446846
9,127900001,-0.021469767
9,127950001,-0.085691494
9,128000001,-0.030640545
9,128050001,-0.032141655
9,128100001,0.030263377
9,128150001,0.006430807
9,128200001,0.075601177
9,128250001,0.098326877
9,128300001,-0.070967266
9,128350001,0.112219944
9,128400001,0.071309327
9,128450001,-0.018963781
9,128500001,0.065447278
9,128550001,-0.034082521
9,128600001,0.028441543
9,128650001,-0.057848141
9,128700001,0.123492389
9,128750001,0.144460055
9,128800001,-0.039435093
9,128850001,0.141430809
9,128900001,0.193004761
9,128950001,0.041296392
9,129000001,0.18813519
9,129050001,0.212301501
9,129100001,-0.020082171
9,129150001,0.132227119
9,129200001,0.033687145
9,129250001,-0.000426157
9,129300001,-0.070575882
9,129350001,-0.18565662
9,129400001,0.287916353
9,129450001,-0.049700651
9,129500001,0.066433538
9,129550001,-0.028349787
9,129600001,0.063207827
9,129650001,-0.024697663
9,129700001,0.073689368
9,129750001,-0.033992127
9,129800001,-0.142721612
9,129900001,-0.029896151
9,129950001,0.114979329
9,130000001,0.062880037
9,130050001,-0.058849172
9,130100001,-0.017302082
9,130150001,-0.008137925
9,130200001,0.541503217
9,130250001,0.138268116
9,130300001,0.068979368
9,130350001,0.033328387
9,130400001,-0.179884592
9,130450001,-0.153413054
9,130500001,0.026709805
9,130550001,-0.030050934
9,130600001,0.109639749
9,130650001,-0.025968137
9,130700001,0.066939187
9,130750001,0.076814661
9,130800001,0.045206816
9,130850001,-0.033961229
9,130900001,0.082465666
9,130950001,0.181974256
9,131000001,0.025612892
9,131050001,-0.177663587
9,131100001,0.011659445
9,131150001,-0.055346713
9,131200001,0.142831401
9,131250001,-0.029878645
9,131300001,0.198421184
9,131350001,0.113574546
9,131400001,-0.03943494
9,131450001,0.09663951
9,131500001,0.208661934
9,131550001,-0.056396595
9,131600001,0.097284247
9,131650001,0.096117819
9,131700001,0.0275427
9,131750001,0.015734507
9,131800001,-0.087630459
9,131850001,-0.107186267
9,131900001,-0.153691889
9,131950001,0.060046325
9,132000001,0.083155668
9,132050001,0.018431832
9,132100001,-0.19608525
9,132150001,0.039636355
9,132200001,-0.015210117
9,132250001,-0.097162313
9,132300001,0.140734446
9,132350001,-0.209857682
9,132400001,-0.109305914
9,132450001,-0.023321114
9,132500001,-0.166464528
9,132550001,0.017476476
9,132600001,0.074370642
9,132650001,0.028535753
9,132700001,-0.098935952
9,132750001,-0.002223239
9,132800001,0.107556933
9,132850001,0.076924038
9,132900001,0.196926539
9,132950001,-0.067718705
9,133000001,-0.278606872
9,133050001,-0.049603228
9,133100001,-0.081403918
9,133150001,0.072882214
9,133250001,-0.022052862
9,133300001,0.052924968
9,133350001,-0.088860418
9,133400001,0.080747046
9,133450001,-0.186429107
9,133500001,-0.232776041
9,133550001,0.079119916
9,133600001,0.093385627
9,133650001,-0.039358164
9,133700001,0.004943835
9,133750001,-0.101897763
9,133800001,0.155976789
9,133850001,-0.137158775
9,133900001,-0.122418563
9,133950001,-0.000742289
9,134000001,-0.206604239
9,134050001,-0.01953307
9,134100001,-0.244191089
9,134200001,-0.117218
9,134250001,0.138338264
9,134300001,-0.094237702
9,134350001,-0.033933475
9,134400001,0.137660213
9,134450001,-0.098487244
9,134500001,0.022325884
9,134550001,-0.21713042
9,134600001,0.024559687
9,134650001,-0.009677525
9,134700001,-0.269563054
9,134750001,-0.103935103
9,134800001,-0.140052848
9,134850001,-0.09332311
9,134900001,0.018008761
9,134950001,-0.035772639
9,135000001,-0.080474777
9,135050001,-0.065578446
9,135100001,0.066987892
9,135150001,-0.180689366
9,135200001,0.010124058
9,135250001,-0.0453775
9,135300001,-0.059137435
9,135350001,-0.196267593
9,135400001,0.099391249
9,135450001,-0.07630467
9,135550001,-0.123985468
9,135600001,-0.040794252
9,135650001,-0.07418466
9,135700001,0.093822057
9,135750001,0.046397302
9,135800001,0.075659427
9,135850001,0.001129856
9,135900001,0.016709513
9,135950001,-0.023831133
9,136000001,-0.065284248
9,136050001,0.008170808
9,136100001,0.002427656
9,136150001,0.011725676
9,136200001,0.021890189
9,136250001,0.149187087
9,136300001,0.07342526
9,136350001,0.063195564
9,136400001,0.035259966
9,136450001,-0.089943052
9,136500001,0.115027857
9,136550001,0.082389665
9,136600001,0.198151658
9,136650001,0.017789662
9,136700001,-0.095852208
9,136750001,-0.132023292
9,136800001,-0.181868047
9,136850001,0.13595383
9,136900001,0.006706719
9,136950001,0.088052287
9,137000001,0.16223531
9,137050001,0.11956459
9,137100001,0.154090109
9,137150001,0.128353419
9,137200001,0.093044316
9,137250001,0.068821005
9,137300001,-0.03522336
9,137350001,-0.01146002
9,137400001,0.076480076
9,137450001,0.162404589
9,137500001,0.014756778
9,137550001,-0.017543904
9,137600001,-0.03510454
9,137650001,0.097121824
9,137700001,-0.024820746
9,137750001,-0.121070905
9,137800001,-0.197413059
9,137850001,-0.114631476
9,137900001,0.108122623
9,137950001,-0.011518004
9,138000001,-0.180765513
9,138050001,0.05895964
9,138100001,-0.078894554
10,100001,0.029170489
10,150001,0.189619078
10,200001,0.066031323
10,250001,-0.05961159
10,300001,-0.264545371
10,350001,-0.084882517
10,400001,-0.089779717
10,450001,-0.058757033
10,500001,0.001227506
10,550001,-0.02938048
10,600001,-0.02739107
10,650001,-0.133810901
10,700001,-0.258469568
10,750001,0.024908368
10,800001,0.055364571
10,850001,0.05315415
10,900001,-0.024229139
10,950001,-0.106650687
10,1000001,0.095352691
10,1050001,-0.006669309
10,1100001,0.117860504
10,1150001,0.118608766
10,1200001,0.026671089
10,1250001,0.072675427
10,1300001,-0.028493198
10,1350001,-0.032929296
10,1400001,0.05226569
10,1450001,0.025081827
10,1500001,-0.154802729
10,1550001,0.025074294
10,1600001,-0.066207067
10,1650001,0.091835224
10,1700001,-0.086507698
10,1750001,-0.037209686
10,1800001,-0.054849356
10,1850001,-0.154256156
10,1900001,-0.07669651
10,1950001,-0.093815779
10,2000001,0.050515798
10,2050001,-0.138438881
10,2100001,-0.002769189
10,2150001,-0.04301957
10,2250001,-0.032041424
10,2300001,0.065374993
10,2350001,0.025414737
10,2400001,0.073936576
10,2450001,0.019616196
10,2500001,-0.128044302
10,2550001,0.024531468
10,2600001,-0.165040618
10,2650001,0.000247217
10,2700001,0.101007237
10,2750001,0.106462434
10,2800001,-0.001876634
10,2850001,0.090406215
10,2900001,-0.178337404
10,2950001,-0.141541511
10,3000001,0.150176086
10,3050001,-0.187501865
10,3100001,-0.081502622
10,3150001,0.126187335
10,3200001,-0.150095074
10,3250001,0.126187335
10,3300001,-0.071659218
10,3350001,0.007220376
10,3400001,-0.071337263
10,3450001,0.074349203
10,3500001,-0.29574936
10,3550001,0.009283366
10,3600001,0.032361609
10,3650001,-0.125513699
10,3700001,-0.359335299
10,3750001,-0.10547453
10,3800001,-0.415833609
10,3850001,-0.22951892
10,3900001,0.048854173
10,3950001,0.02455442
10,4000001,0.014031308
10,4050001,-0.147448704
10,4100001,0.023028703
10,4150001,-0.100523531
10,4200001,-0.058116851
10,4250001,-0.223814596
10,4300001,-0.106189719
10,4350001,0.018481088
10,4400001,0.063038397
10,4450001,0.229598711
10,4500001,-0.061250409
10,4550001,0.299002935
10,4600001,-0.021205635
10,4650001,0.012111563
10,4700001,0.008916224
10,4750001,0.034802938
10,4800001,-0.087388211
10,4850001,0.089377863
10,5000001,-0.036274917
10,5050001,-0.003478079
10,5100001,0.11388275
10,5150001,0.200519538
10,5200001,0.00296869
10,5250001,0.023341774
10,5300001,0.029653374
10,5350001,0.09592322
10,5400001,0.132379244
10,5450001,-0.047284589
10,5500001,0.114986887
10,5550001,-0.049508426
10,5600001,-0.12092301
10,5650001,-0.113152947
10,5700001,-0.025229977
10,5750001,0.048267605
10,5800001,0.016490584
10,5850001,-0.02210428
10,5900001,0.093131759
10,5950001,0.045300446
10,6000001,-0.037232344
10,6050001,-0.162701368
10,6100001,0.021625114
10,6150001,-0.149203393
10,6200001,-0.091439291
10,6250001,-0.256301085
10,6300001,0.144237492
10,6350001,-0.171374332
10,6400001,-0.011517319
10,6450001,-0.029438117
10,6500001,-0.22594889
10,6550001,-0.078552224
10,6600001,-0.124705303
10,6650001,0.039821853
10,6700001,-0.13014486
10,6750001,-0.113968465
10,6850001,0.006119743
10,6900001,0.037845272
10,6950001,-0.006401354
10,7000001,0.02067818
10,7050001,0.012980816
10,7100001,-0.101633261
10,7150001,0.013300511
10,7200001,0.158321001
10,7250001,-0.109582423
10,7300001,-0.045094349
10,7350001,-0.05311315
10,7400001,-0.203692375
10,7450001,-0.12952313
10,7500001,-0.009502742
10,7550001,-0.131026777
10,7600001,0.003994872
10,7650001,-0.050309802
10,7700001,-0.080876518
10,7750001,0.168521786
10,7800001,-0.046389832
10,7850001,-0.009881531
10,7900001,-0.198970525
10,7950001,0.002636509
10,8000001,-0.121030669
10,8050001,0.053139585
10,8100001,0.000409612
10,8150001,-0.163324306
10,8200001,-0.165967486
10,8250001,-0.314288717
10,8300001,-0.121643639
10,8350001,-0.110578236
10,8400001,0.013829254
10,8450001,-0.088432638
10,8500001,-0.044124379
10,8550001,-0.034493346
10,8600001,-0.064135153
10,8650001,-0.088548085
10,8700001,0.05038707
10,8750001,0.007186137
10,8800001,0.070917276
10,8850001,-0.061537916
10,8900001,-0.019780911
10,8950001,-0.161786179
10,9000001,-0.110605279
10,9050001,-0.141663893
10,9100001,0.001976083
10,9150001,-0.059424857
10,9200001,-0.062776986
10,9250001,-0.075116322
10,9300001,-0.096899563
10,9350001,0.067648565
10,9400001,0.023395353
10,9450001,0.063414392
10,9500001,-0.011903847
10,9550001,0.010888794
10,9600001,-0.031660961
10,9650001,0.07558365
10,9700001,0.061271765
10,9750001,-0.022270728
10,9800001,-0.12552661
10,9850001,-0.148349044
10,9900001,-0.116795234
10,9950001,-0.01220356
10,10000001,0.073723344
10,10050001,-0.03486881
10,10100001,-0.069928386
10,10150001,0.010804514
10,10200001,0.083381242
10,10250001,0.011383431
10,10300001,0.040555541
10,10350001,-0.032411137
10,10400001,-0.057816008
10,10450001,0.134200273
10,10500001,-0.091637841
10,10550001,-0.068029828
10,10600001,-0.154158925
10,10700001,0.023335333
10,10750001,-0.051215856
10,10800001,-0.220816042
10,10850001,-0.068714501
10,10900001,-0.058927088
10,10950001,-0.111090203
10,11000001,-0.071611002
10,11050001,0.014999212
10,11100001,0.040341755
10,11150001,0.041289995
10,11200001,0.120541358
10,11250001,-0.012817167
10,11300001,0.007320479
10,11350001,-0.12697529
10,11400001,0.159128638
10,11450001,0.086364864
10,11500001,0.180209256
10,11550001,-0.08511718
10,11600001,0.036380894
10,11650001,-0.03009459
10,11700001,-0.18919882
10,11750001,-0.100162114
10,11800001,0.05932895
10,11850001,0.033333967
10,11900001,0.040217508
10,11950001,0.2187814
10,12000001,0.147433364
10,12050001,-0.06874474
10,12100001,0.207401422
10,12150001,0.107494576
10,12200001,0.01660392
10,12250001,0.138532214
10,12300001,-0.1216313
10,12350001,-0.111153092
10,12400001,-0.035566501
10,12450001,0.060063941
10,12500001,0.028045394
10,12550001,-0.123478688
10,12600001,0.042759047
10,12650001,-0.100234179
10,12700001,-0.141919721
10,12750001,-0.048401946
10,12800001,-0.185896499
10,12850001,-0.01041718
10,12900001,-0.182471373
10,12950001,0.002739983
10,13000001,-0.098394886
10,13050001,0.194446355
10,13100001,0.030171089
10,13150001,-0.130693738
10,13200001,-0.03839675
10,13250001,-0.145761404
10,13300001,0.033561798
10,13350001,0.027881889
10,13400001,0.1950556
10,13450001,0.005014724
10,13500001,-0.213199965
10,13550001,0.064729644
10,13600001,0.033980082
10,13650001,-0.033004467
10,13700001,-0.018715437
10,13750001,-0.137177415
10,13800001,-0.16909914
10,13850001,0.043949993
10,13900001,-0.107688168
10,13950001,0.020216478
10,14000001,0.079930236
10,14050001,0.058784036
10,14100001,0.048342155
10,14150001,-0.108556112
10,14200001,0.089546006
10,14250001,0.01254993
10,14300001,0.082721763
10,14350001,0.10488
10,14400001,0.009604079
10,14450001,-0.095979848
10,14500001,-0.156159525
10,14550001,-0.170032105
10,14600001,-0.12366502
10,14650001,-0.023184461
10,14700001,-0.030291841
10,14750001,0.106446065
10,14800001,-0.163584694
10,14850001,-0.026276787
10,14900001,-0.065119496
10,14950001,-0.000893579
10,15000001,0.174548427
10,15050001,0.00632652
10,15100001,-0.018219008
10,15150001,-0.12917229
10,15200001,0.093418669
10,15250001,-0.03351506
10,15300001,-0.09383315
10,15350001,0.00848778
10,15400001,-0.053826086
10,15450001,-0.157723647
10,15500001,0.028845933
10,15550001,-0.064411916
10,15600001,-0.040177469
10,15650001,0.117791398
10,15700001,0.1751487
10,15750001,-0.170640531
10,15800001,0.119514504
10,15850001,0.057083936
10,15900001,-0.283708117
10,15950001,0.03642018
10,16000001,0.119179823
10,16050001,-0.117557455
10,16100001,-0.109001045
10,16150001,0.093706924
10,16200001,-0.136988906
10,16250001,0.019365693
10,16300001,-0.204896541
10,16350001,-0.090709825
10,16400001,-0.339964401
10,16450001,-0.133173853
10,16500001,-0.032798223
10,16550001,-0.023600168
10,16600001,-0.224269055
10,16650001,-0.09170777
10,16700001,-0.17848356
10,16750001,-0.182349541
10,16800001,0.040395928
10,16850001,-0.032052912
10,16900001,-0.20482052
10,16950001,0.037972784
10,17000001,0.013949156
10,17050001,-0.134284953
10,17100001,-0.253335283
10,17150001,0.024520436
10,17200001,-0.149992207
10,17250001,0.080633059
10,17300001,-0.054834707
10,17350001,-0.188772255
10,17400001,-0.054432139
10,17450001,-0.039648026
10,17500001,-0.154338362
10,17550001,0.085696169
10,17600001,-0.029896151
10,17650001,-0.077265946
10,17700001,-0.076341611
10,17750001,0.154359358
10,17800001,-0.206430921
10,17850001,-0.142165907
10,17900001,-0.050218241
10,17950001,-0.138357863
10,18000001,-0.050887594
10,18050001,0.014446543
10,18100001,-0.080742405
10,18150001,-0.087549511
10,18200001,0.130172479
10,18250001,-0.059286292
10,18300001,-0.009310298
10,18350001,0.169145573
10,18400001,-0.122546742
10,18450001,-0.047301798
10,18500001,-0.148328301
10,18550001,-0.087092576
10,18600001,-0.318199318
10,18650001,-0.173429677
10,18700001,-0.137978233
10,18750001,0.014604204
10,18800001,0.002319064
10,18850001,-0.116293076
10,18900001,0.012737968
10,19000001,-0.017030033
10,19050001,-0.195462104
10,19100001,-0.161786179
10,19150001,-0.102135529
10,19200001,0.072869583
10,19250001,-0.035621176
10,19300001,-0.127968
10,19350001,-0.066475619
10,19400001,-0.026704025
10,19450001,0.032825033
10,19500001,-0.056853466
10,19550001,-0.002194291
10,19600001,-0.020977556
10,19650001,-0.010522081
10,19750001,-0.043024202
10,19800001,0.139959542
10,19850001,0.131177278
10,19900001,-0.219236677
10,19950001,-0.004234428
10,20000001,-0.064135153
10,20050001,0.033256752
10,20100001,-0.015681987
10,20150001,-0.157241083
10,20200001,0.081395633
10,20250001,0.016776796
10,20300001,-0.243252168
10,20350001,0.128626962
10,20400001,-0.138821842
10,20450001,-0.192410735
10,20500001,-0.049280356
10,20550001,-0.230054684
10,20600001,-0.006191391
10,20650001,0.073754925
10,20700001,-0.112816642
10,20750001,-0.018698651
10,20800001,0.04299026
10,20850001,0.101257915
10,20900001,-0.170098723
10,20950001,-0.050541288
10,21000001,-0.056009294
10,21050001,-0.083505326
10,21100001,0.084547392
10,21150001,-0.049629343
10,21200001,-0.208439843
10,21250001,0.069800058
10,21300001,-0.179469427
10,21350001,0.06231026
10,21400001,-0.254251802
10,21450001,-0.070605305
10,21550001,-0.288718433
10,21600001,-0.012175442
10,21650001,-0.03640072
10,21700001,-0.084289182
10,21750001,0.109133836
10,21800001,0.130038768
10,21850001,-0.02194431
10,21900001,0.1045089
10,21950001,0.045712579
10,22000001,0.042067079
10,22150001,-0.053247376
10,22200001,0.094475588
10,22250001,-0.223879569
10,22300001,-0.092984485
10,22350001,0.069539367
10,22400001,-0.17241173
10,22450001,-0.158329305
10,22500001,-0.073748886
10,22550001,-0.241034451
10,22600001,-0.043352742
10,22650001,-0.005006512
10,22700001,-0.095519331
10,22750001,-0.108058052
10,22800001,-0.113319938
10,22900001,-0.12916235
10,22950001,0.175880883
10,23000001,-0.06274995
10,23050001,-0.035112963
10,23100001,-0.223879569
10,23150001,-0.04950749
10,23200001,0.063571007
10,23250001,-0.156654261
10,23300001,-0.023084662
10,23350001,-0.223430221
10,23400001,-0.10631365
10,23450001,-0.146017196
10,23500001,-0.099112919
10,23550001,0.00564403
10,23600001,0.138033602
10,23650001,0.053208316
10,23700001,-0.072714165
10,23750001,0.147270301
10,23800001,-0.064795818
10,23850001,-0.016805004
10,23900001,0.040427308
10,23950001,-0.019428322
10,24000001,0.103353739
10,24050001,0.031143344
10,24100001,0.227476733
10,24150001,-0.113968465
10,24200001,-0.110869415
10,24250001,-0.134107493
10,24300001,-0.069378314
10,24350001,-0.053494295
10,24400001,-0.127892963
10,24450001,-0.114634737
10,24500001,-0.246601711
10,24550001,0.13338062
10,24600001,-0.039728737
10,24650001,-0.216705846
10,24700001,0.000432413
10,24750001,-0.017516819
10,24800001,0.08317322
10,24850001,-0.038259782
10,24900001,0.08317322
10,24950001,-0.085368252
10,25000001,0.110997068
10,25050001,-0.027934342
10,25100001,0.026924387
10,25150001,0.132539305
10,25200001,0.022002819
10,25250001,0.036858405
10,25300001,0.06001698
10,25350001,0.12571788
10,25400001,0.089529222
10,25450001,0.113670224
10,25500001,-0.13876035
10,25550001,0.04299026
10,25650001,-0.012344996
10,25700001,0.109926755
10,25750001,-0.1578278
10,25800001,-0.109925245
10,25850001,0.009894983
10,25900001,-0.03072994
10,25950001,0.101889987
10,26000001,-0.028457617
10,26050001,-0.069780197
10,26100001,-0.007641895
10,26150001,0.124889551
10,26200001,-0.140668883
10,26250001,-0.064396503
10,26300001,-0.08025502
10,26350001,0.013682038
10,26400001,-0.061674333
10,26450001,-0.066529927
10,26500001,0.107247312
10,26550001,-0.026265486
10,26700001,-0.065798142
10,26750001,0.061392542
10,26800001,0.073680527
10,26950001,-0.024060768
10,27000001,-0.041249951
10,27050001,0.087512851
10,27100001,-0.136361538
10,27150001,-0.151101937
10,27200001,-0.216979834
10,27300001,0.001309812
10,27350001,-0.185405422
10,27400001,0.17257236
10,27450001,0.003062491
10,27500001,-0.000347517
10,27550001,0.05879101
10,27600001,0.1261468
10,27650001,0.000781552
10,27700001,-0.101209006
10,27750001,-0.054878477
10,27800001,0.072117302
10,27850001,-0.002210451
10,27900001,-0.039288092
10,28000001,-0.050224299
10,28050001,-0.071242374
10,28100001,0.018351912
10,28150001,0.113449338
10,28200001,0.017888383
10,28250001,-0.042880283
10,28300001,-0.03789617
10,28350001,-0.205785859
10,28400001,0.024399667
10,28450001,0.117108714
10,28500001,-0.288457492
10,28550001,0.012724929
10,28600001,-0.149202374
10,28650001,0.015519565
10,28700001,-0.122133693
10,28750001,-0.064492892
10,28800001,-0.039418892
10,28850001,-0.026186949
10,28900001,0.047258779
10,28950001,0.088957363
10,29000001,-0.071845842
10,29050001,-0.194985285
10,29100001,0.009312926
10,29150001,0.015196059
10,29200001,-0.21273412
10,29250001,0.006972572
10,29300001,0.221068083
10,29350001,0.207237837
10,29400001,-0.010922022
10,29500001,0.00385229
10,29550001,0.031992438
10,29600001,-0.084834406
10,29650001,-0.198985894
10,29700001,-0.073124581
10,29750001,0.00486892
10,29800001,0.031681073
10,29850001,-0.08575074
10,29900001,0.045066335
10,29950001,-0.05961159
10,30000001,0.036222384
10,30050001,0.040177935
10,30100001,0.004476349
10,30150001,-0.091624675
10,30200001,-0.081978351
10,30250001,0.013242743
10,30300001,0.146949827
10,30350001,-0.00609599
10,30400001,-0.075497327
10,30450001,0.106775289
10,30500001,0.074107293
10,30600001,0.289661809
10,30700001,-0.000718706
10,30750001,0.206742346
10,30800001,0.11548031
10,30850001,0.061392542
10,30900001,0.06799967
10,30950001,0.000623447
10,31000001,-0.106895248
10,31050001,0.054998221
10,31100001,-0.031758764
10,31150001,-0.165967486
10,31200001,-0.035743848
10,31250001,-0.042337619
10,31300001,0.004561319
10,31350001,-0.024618127
10,31450001,0.080679543
10,31500001,-0.008216772
10,31550001,-0.001012516
10,31600001,0.093503894
10,31650001,0.103240066
10,31700001,0.169407141
10,31750001,0.097735404
10,31800001,-0.035091866
10,31850001,0.115514705
10,31900001,-0.147252985
10,31950001,-0.205464426
10,32000001,0.141499513
10,32050001,0.162895857
10,32100001,-0.19223475
10,32150001,-0.029456362
10,32200001,0.102186675
10,32250001,-0.033327897
10,32300001,0.052972944
10,32350001,-0.015342721
10,32400001,0.156217452
10,32450001,0.097840584
10,32500001,0.179555007
10,32550001,0.19319383
10,32600001,0.150250551
10,32650001,0.108671626
10,32700001,-0.019491184
10,32750001,0.039057567
