chromosome,coordinate,cn
7,125800001,-0.170922256
7,125850001,0.017451196
7,125900001,-0.027334325
7,125950001,-0.146150977
7,126000001,0.105866985
7,126050001,-0.100151714
7,126100001,-0.028242054
7,126150001,-0.086746952
7,126200001,0.103054276
7,126250001,0.036224183
7,126300001,0.008745124
7,126350001,0.141200058
7,126400001,-0.118889347
7,126450001,0.081901516
7,126500001,0.019656505
7,126550001,-0.068829031
7,126600001,0.003011517
7,126650001,0.040760112
7,126700001,0.003321383
7,126750001,-0.065450255
7,126800001,-0.015638344
7,126850001,-0.236857416
7,126950001,-0.251607995
7,127000001,0.106906603
7,127050001,0.137520313
7,127100001,0.105561596
7,127150001,0.160379685
7,127200001,-0.073276439
7,127250001,-0.130006848
7,127300001,-0.147387129
7,127350001,-0.019807807
7,127400001,-0.017492083
7,127450001,-0.061846668
7,127500001,0.1642045
7,127550001,0.199094779
7,127600001,-0.162301449
7,127650001,-0.089564453
7,127700001,-0.126828406
7,127750001,0.102122491
7,127800001,-0.112336874
7,127850001,0.032660273
7,127900001,0.171711511
7,127950001,-0.052905832
7,128000001,-0.066866756
7,128050001,-0.064563493
7,128100001,-0.208940429
7,128150001,-0.108815523
7,128200001,0.101044908
7,128250001,-0.009027896
7,128300001,0.056024353
7,128350001,0.096721062
7,128400001,0.015701978
7,128700001,-0.097153714
7,128750001,-0.060132928
7,128800001,-0.052457618
7,128850001,-0.068108128
7,128900001,-0.040017448
7,128950001,0.111308098
7,129000001,-0.010924664
7,129050001,-0.015338108
7,129100001,-0.014258211
7,129150001,-0.067664559
7,129200001,-0.173310281
7,129250001,0.134837137
7,129300001,-0.084505796
7,129350001,-0.059963329
7,129400001,0.044726891
7,129450001,-0.118434531
7,129500001,-0.302750987
7,129550001,-0.013164195
7,129600001,0.109434331
7,129650001,0.120136343
7,129700001,0.035022583
7,129750001,0.073467144
7,129800001,-0.071948444
7,129850001,-0.040380191
7,129900001,0.089241713
7,129950001,-0.068607206
7,130000001,-0.091396118
7,130050001,0.112349068
7,130150001,-0.014472654
7,130200001,0.183087196
7,130250001,0.09927857
7,130300001,-0.127309777
7,130350001,-0.101198065
7,130400001,0.11200267
7,130450001,-0.113676909
7,130500001,-0.205148513
7,130550001,0.050748005
7,130600001,0.099486514
7,130650001,-0.071137915
7,130700001,0.198367837
7,130750001,0.222532471
7,130800001,0.046747546
7,130850001,-0.115363575
7,130900001,0.087272828
7,130950001,-0.167844001
7,131000001,0.169190986
7,131050001,0.210232921
7,131100001,0.002435374
7,131150001,-0.095661184
7,131200001,0.034374312
7,131250001,-0.040358231
7,131300001,0.027505365
7,131350001,0.152788032
7,131400001,0.247444037
7,131450001,0.065652302
7,131500001,-0.04705759
7,131550001,0.149242929
7,131600001,0.008091486
7,131650001,0.004023318
7,131700001,0.054561426
7,131750001,0.189975763
7,131800001,-0.026858933
7,131850001,-0.216149357
7,131900001,0.006706032
7,131950001,-0.111289265
7,132000001,-0.036389331
7,132050001,0.001478181
7,132100001,-0.075399889
7,132150001,-0.353876842
7,132200001,-0.119993523
7,132250001,-0.272058085
7,132300001,-0.063162787
7,132350001,0.047170271
7,132400001,-0.194793209
7,132450001,-0.026636911
7,132500001,-0.012281618
7,132550001,-0.070580259
7,132600001,-0.134750575
7,132650001,-0.177947512
7,132700001,-0.03727502
7,132750001,-0.04214237
7,132800001,-0.055558915
7,132850001,0.069382376
7,132900001,-0.142103945
7,132950001,-6.73E-05
7,133000001,-0.128121496
7,133050001,-0.116254868
7,133100001,-0.046527641
7,133150001,-0.089617571
7,133200001,-0.015825284
7,133250001,-0.222274294
7,133300001,-0.006397806
7,133350001,0.130289767
7,133400001,0.041480464
7,133450001,-0.090244708
7,133500001,-0.085358703
7,133550001,0.025842948
7,133600001,-0.236003398
7,133650001,0.036075711
7,133700001,-0.072934911
7,133750001,-0.031379102
7,133800001,-0.105401585
7,133850001,-0.264128808
7,133900001,0.165424397
7,133950001,0.050509464
7,134000001,-0.030574096
7,134050001,-0.023454092
7,134100001,-0.127256611
7,134150001,-0.01231268
7,134200001,-0.153289572
7,134250001,-0.03451051
7,134300001,-0.100428561
7,134350001,-0.024835292
7,134400001,-0.16623974
7,134450001,0.007921161
7,134500001,0.041115638
7,134550001,-0.093681931
7,134600001,0.009310574
7,134650001,0.003608534
7,134700001,0.05247224
7,134750001,-0.146733934
7,134800001,0.103071568
7,134850001,-0.010377987
7,134900001,0.094875976
7,134950001,-0.092123496
7,135000001,0.169799401
7,135050001,0.013676729
7,135100001,0.04197171
7,135150001,-0.061041733
7,135200001,0.162641218
7,135250001,-0.088444218
7,135300001,-0.126482732
7,135350001,-0.003413369
7,135400001,-0.185870809
7,135450001,-0.045403363
7,135500001,-0.045109209
7,135550001,-0.148963646
7,135600001,0.012767145
7,135650001,-0.20901345
7,135700001,0.034897072
7,135750001,-0.047832513
7,135800001,-0.167387216
7,135850001,-0.241584985
7,135900001,0.133271287
7,135950001,0.074931879
7,136000001,-0.10469905
7,136050001,-0.033194306
7,136100001,-0.052887675
7,136150001,-0.013687672
7,136200001,-0.07113015
7,136250001,-0.235292674
7,136300001,-0.039643577
7,136350001,-0.114081921
7,136400001,0.035801452
7,136450001,-0.108913819
7,136500001,-0.00940985
7,136550001,0.144804408
7,136600001,-0.042676743
7,136650001,-0.021842541
7,136700001,-0.118634182
7,136750001,-0.068591867
7,136800001,-0.126921399
7,136850001,0.002057021
7,136900001,0.033199284
7,136950001,-0.128821141
7,137000001,-0.148457084
7,137050001,-0.053331075
7,137100001,-0.007991252
7,137150001,-0.212012381
7,137200001,-0.255362433
7,137250001,-0.139792336
7,137300001,0.133637908
7,137350001,-0.057611281
7,137400001,-0.013479021
7,137450001,-0.046441497
7,137500001,0.160723993
7,137550001,-0.342344512
7,137600001,0.020929657
7,137650001,-0.007068288
7,137700001,-0.024727687
7,137750001,0.065884004
7,137800001,0.05247224
7,137850001,0.19266317
7,137900001,-0.1263564
7,137950001,0.081369477
7,138000001,-0.120825107
7,138050001,0.133085639
7,138100001,0.082275651
7,138150001,-0.163894148
7,138200001,0.008243463
7,138250001,-0.061279916
7,138300001,-0.322256847
7,138350001,-0.329080111
7,138400001,-0.134662318
7,138450001,-0.10723222
7,138500001,-0.11230756
7,138550001,0.040760112
7,138600001,-0.056854815
7,138650001,0.025393597
7,138700001,0.018174852
7,138750001,-0.023631259
7,138800001,0.172360171
7,138850001,0.112830919
7,138900001,0.006981268
7,138950001,-0.056834298
7,139000001,0.080376966
7,139050001,-0.20080743
7,139100001,0.099921972
7,139150001,0.175156516
7,139200001,0.108558487
7,139250001,-0.15252149
7,139300001,0.144201413
7,139350001,-0.286506257
7,139400001,-0.197286065
7,139450001,-0.047419877
7,139500001,-0.101250056
7,139550001,0.069720212
7,139600001,-0.206791895
7,139650001,-0.122335041
7,139700001,0.111451023
7,139750001,-0.033532618
7,139800001,-0.070322425
7,139850001,0.057004928
7,139900001,-0.06213456
7,139950001,-0.025150312
7,140000001,-0.020029351
7,140050001,0.085299479
7,140100001,0.074208242
7,140150001,-0.015126655
7,140200001,0.064989959
7,140250001,0.087382128
7,140300001,0.120582486
7,140350001,0.034720352
7,140400001,-0.140904397
7,140450001,0.024913061
7,140500001,-0.052697747
7,140550001,-0.070215936
7,140600001,0.046379065
7,140650001,0.022715175
7,140700001,0.201027731
7,140750001,0.013893598
7,140800001,0.04486455
7,140850001,0.120170109
7,140900001,0.181776478
7,140950001,-0.009738133
7,141000001,0.126243615
7,141050001,-0.170328188
7,141100001,-0.002066735
7,141200001,0.09273645
7,141250001,-0.116334382
7,141300001,-0.070638981
7,141350001,-0.055208941
7,141400001,0.001110697
7,141450001,0.037841213
7,141500001,-0.01119558
7,141550001,-0.064791575
7,141600001,0.180280434
7,141650001,0.104447725
7,141700001,-0.28577566
7,141750001,-0.04856122
7,141850001,-0.035432397
7,141900001,-0.286163597
7,141950001,-0.096664503
7,142000001,-0.04218361
7,142100001,0.20428701
7,142150001,-0.225714451
7,142200001,0.024607729
7,142250001,0.031220015
7,142300001,0.122270865
7,142350001,0.023197405
7,142400001,-0.04637852
7,142450001,0.20575792
7,142500001,0.097838228
7,142550001,-0.185175771
7,142600001,-0.039502061
7,142700001,0.178139081
7,142750001,0.12196087
7,142800001,0.124635533
7,142850001,-0.046828882
7,142900001,0.061332831
7,142950001,-0.082232687
7,143000001,-0.26534612
7,143050001,-0.068557025
7,143100001,0.077635573
7,143200001,0.021279159
7,143250001,0.129761266
7,143300001,0.126836711
7,143350001,-0.173730064
7,143400001,-0.024984672
7,143450001,-0.041185574
7,143900001,-0.071454253
7,143950001,-0.012900252
7,144000001,0.107232326
7,144050001,0.028315127
7,144100001,0.091658761
7,144150001,-0.644496388
7,144400001,0.148448213
7,144450001,0.074931879
7,144500001,-0.021005302
7,144550001,0.071058869
7,144600001,0.085857525
7,144650001,0.078080174
7,144700001,0.083663776
7,144750001,-0.15491527
7,144800001,0.048196635
7,144850001,0.077175092
7,144900001,0.075163683
7,144950001,-0.068132289
7,145000001,-0.031156626
7,145050001,0.085833099
7,145100001,-0.00940985
7,145150001,-0.180306394
7,145200001,0.016713623
7,145250001,-0.021793574
7,145300001,-0.10040092
7,145350001,0.06664439
7,145400001,-0.332432755
7,145450001,-0.015945807
7,145500001,-0.221353755
7,145550001,-0.058595461
7,145600001,-0.213024645
7,145650001,-0.054832049
7,145700001,0.147997768
7,145750001,-0.157644617
7,145800001,-0.008159447
7,145850001,-0.079483363
7,145900001,-0.100080115
7,146000001,-0.147629168
7,146050001,-0.131689722
7,146100001,-0.05632673
7,146150001,0.164424759
7,146200001,-0.100757094
7,146250001,-0.080923926
7,146300001,-0.000569403
7,146350001,-0.164339076
7,146400001,-0.177261171
7,146450001,-0.130017574
7,146500001,0.234280499
7,146550001,-0.192296486
7,146600001,-0.132142592
7,146650001,0.082600885
7,146700001,-0.068743239
7,146750001,-0.028301863
7,146800001,0.127095375
7,146850001,-0.004658064
7,146900001,-0.138498157
7,146950001,-0.037397456
7,147000001,0.204581296
7,147050001,-0.118634182
7,147100001,-0.070758094
7,147150001,-0.026079534
7,147200001,-0.111870227
7,147250001,-0.126723011
7,147300001,-0.156847071
7,147350001,-0.014682169
7,147400001,-0.144537728
7,147450001,0.001411317
7,147500001,-0.018610237
7,147550001,-0.005865911
7,147600001,0.008057791
7,147650001,0.01685129
7,147700001,-0.06539138
7,147750001,-0.116547836
7,147800001,-0.147821847
7,147850001,-0.061634476
7,147900001,-0.113478839
7,147950001,-0.062050694
7,148000001,-0.007597876
7,148050001,0.089142291
7,148100001,0.088927797
7,148150001,-0.057046047
7,148200001,0.049794723
7,148250001,-0.152401008
7,148300001,-0.051200292
7,148350001,0.001376037
7,148400001,-0.054690596
7,148450001,-0.221570637
7,148500001,0.181179467
7,148550001,0.05521389
7,148600001,-0.019983383
7,148650001,-0.075973229
7,148700001,0.130499886
7,148750001,0.003807145
7,148800001,-0.121377792
7,148850001,-0.018938269
7,148900001,0.020271462
7,148950001,-0.046966607
7,149000001,0.030265282
7,149050001,0.206054832
7,149100001,-0.195108794
7,149150001,-0.01870029
7,149200001,0.0206119
7,149250001,0.027299661
7,149300001,0.012272748
7,149350001,0.071683078
7,149400001,0.122488802
7,149450001,-0.246307281
7,149500001,0.06758672
7,149550001,-0.042820404
7,149600001,-0.223069455
7,149650001,0.004722712
7,149700001,0.02338464
7,149750001,-0.120260569
7,149800001,-0.117464323
7,149850001,-0.00473984
7,150300001,0.003635035
7,150350001,0.01765904
7,150400001,-0.000168145
7,150450001,-0.012424531
7,150500001,0.114260059
7,150550001,-0.020752273
7,150600001,0.002770449
7,150650001,0.264094319
7,150700001,0.10307668
7,150750001,0.026149621
7,150800001,0.105448546
7,150850001,0.063936197
7,150900001,-0.042603411
7,150950001,-0.02132817
7,151000001,-0.082584856
7,151050001,-0.136362516
7,151100001,0.244433325
7,151150001,0.039518296
7,151200001,-0.030989892
7,151250001,-0.118263664
7,151300001,-0.326224775
7,151350001,-0.01089721
7,151400001,0.040712155
7,151450001,-0.105477017
7,151500001,-0.013205529
7,151550001,0.274634895
7,151600001,-0.010026612
7,151650001,0.042051143
7,151700001,-0.205758406
7,151750001,0.107982507
7,151800001,-0.022027792
7,151850001,-0.071488039
7,151900001,0.029734853
7,151950001,-0.100896376
7,152000001,0.225025872
7,152050001,-0.005941467
7,152100001,0.00858771
7,152150001,-0.06309078
7,152250001,-0.011359301
7,152300001,-0.161036209
7,152350001,0.184019306
7,152450001,0.158293048
7,152500001,-0.225439469
7,152550001,-0.096035891
7,152600001,-0.072432287
7,152650001,-0.076316136
7,152700001,-0.024481786
7,152850001,0.008594374
7,152900001,-0.302804683
7,152950001,-0.060712729
7,153000001,-0.07284272
7,153050001,-0.066840628
7,153100001,0.231958244
7,153150001,0.051976342
7,153200001,0.13086275
7,153250001,-0.146701623
7,153300001,-0.018626789
7,153350001,-0.200490472
7,153400001,0.059538837
7,153450001,-0.0238322
7,153500001,-0.112535164
7,153550001,-0.027715634
7,153600001,0.14218091
7,153650001,-0.05967134
7,153850001,-0.287334184
7,153900001,0.047164001
7,154150001,0.023919239
7,154200001,0.023325894
7,154250001,-0.114716783
7,154300001,0.074450063
7,154350001,0.032057458
7,154400001,-0.046476697
7,154450001,-0.23112786
7,154500001,0.154923234
7,154550001,-0.002553894
7,154600001,-0.141331189
7,154650001,0.020446782
7,154700001,-0.073913339
7,154750001,-0.060410891
7,154800001,0.155247414
7,154850001,-0.224356422
7,154900001,-0.144091854
7,154950001,-0.082604798
7,155000001,-0.081972785
7,155050001,-0.051614153
7,155100001,-0.094233549
7,155150001,-0.131669111
7,155200001,-0.035075274
7,155250001,-0.036203376
7,155300001,-0.190881964
7,155350001,-0.149118394
7,155400001,-0.26523479
7,155450001,0.049995201
7,155500001,0.000364754
7,155550001,-0.180644303
7,155600001,0.021309556
7,155650001,-0.091075222
7,155700001,-0.058868526
7,155750001,-0.101512609
7,155800001,-0.097263954
7,155850001,0.062120646
7,155900001,0.037438031
7,155950001,-0.038452945
7,156000001,-0.166929992
7,156050001,-0.039019074
7,156100001,0.009286507
7,156150001,-0.060659905
7,156200001,-0.068766924
7,156250001,-0.368173467
7,156300001,0.021169142
7,156350001,0.098124883
7,156400001,0.219287342
7,156450001,0.019032605
7,156500001,0.135724629
7,156550001,0.075214769
7,156600001,0.022197086
7,156650001,-0.015449802
7,156700001,0.040398264
7,156750001,-0.002590614
7,156800001,-0.031751521
7,156850001,0.085946038
7,156900001,-0.036545169
7,156950001,-0.093074888
7,157000001,0.126123414
7,157050001,0.004284305
7,157100001,0.012558966
7,157150001,0.114589919
7,157200001,0.086728826
7,157250001,-0.143471317
7,157300001,-0.092743868
7,157350001,0.046112574
7,157400001,0.015326678
7,157450001,-0.113524554
7,157500001,0.018619157
7,157550001,0.002605767
7,157600001,-0.249357056
7,157650001,-0.074601164
7,157700001,-0.158461906
7,157750001,-0.090754004
7,157800001,-0.111474729
7,157850001,-0.097303188
7,157900001,-0.120169855
7,157950001,-0.046689846
7,158000001,-0.292937606
7,158050001,-0.327176827
7,158100001,-0.275253505
7,158150001,-0.007333967
7,158200001,-0.027275803
7,158250001,-0.09023946
7,158300001,-0.287452135
7,158350001,-0.081310408
7,158400001,-0.122641166
7,158450001,-0.216935578
7,158500001,-0.29529059
7,158550001,0.073914144
7,158600001,-0.048999309
7,158650001,0.119090537
7,158750001,-0.205706047
7,158800001,-0.15286345
7,158850001,-0.023543812
7,158900001,-0.109622442
7,158950001,-0.050641927
7,159000001,0.049390823
7,159050001,-0.034051058
7,159100001,-0.201847731
7,159150001,-0.187747125
7,159200001,-0.086235836
7,159300001,0.054813118
8,200001,-1.234507604
8,350001,-1.023572774
8,450001,-1.199801996
8,500001,-1.077666705
8,550001,-0.920612467
8,650001,-1.118809529
8,700001,-0.943841439
8,750001,-1.260773122
8,800001,-1.029551696
8,850001,-1.190948047
8,900001,-1.119304558
8,950001,-1.338022965
8,1000001,-1.574095523
8,1050001,-1.281750394
8,1100001,-1.09806541
8,1150001,-1.040796061
8,1200001,-0.927466138
8,1250001,-1.123116795
8,1300001,-1.378955067
8,1350001,-1.496579955
8,1400001,-1.353665492
8,1450001,-1.259509589
8,1500001,-1.142125528
8,1550001,-1.200871372
8,1600001,-1.354021425
8,1650001,-1.060270278
8,1700001,-1.045383739
8,1750001,-0.968649305
8,1800001,-1.215929884
8,1850001,-1.319735857
8,1900001,-1.159151235
8,1950001,-0.991102548
8,2000001,-1.166929992
8,2050001,-0.965734648
8,2100001,-0.888159268
8,2150001,-1.146181783
8,2200001,-1.047074166
8,2350001,-1.342785304
8,2500001,-1.113690708
8,2550001,-0.885707894
8,2600001,-1.401574381
8,2650001,-0.985076153
8,2700001,-0.840988183
8,2750001,-1.167238171
8,2800001,-1.240909757
8,2850001,-1.415407489
8,2900001,-1.214351174
8,2950001,-0.911254959
8,3000001,-1.183894305
8,3050001,-1.232413125
8,3100001,-1.02057152
8,3150001,-1.190565434
8,3200001,-1.150748744
8,3300001,-1.243861798
8,3350001,-1.016947086
8,3400001,-1.125515346
8,3450001,-0.899610597
8,3500001,-1.163938254
8,3550001,-1.328695015
8,3600001,-1.251272152
8,3650001,-1.210739844
8,3700001,-1.164520696
8,3750001,-0.970213718
8,3800001,-1.279798516
8,3850001,-1.264421137
8,3900001,-1.036390691
8,3950001,-1.308065609
8,4000001,-0.869843045
8,4050001,-0.806153259
8,4100001,-1.056968024
8,4150001,-1.203404905
8,4200001,-0.943404859
8,4250001,-1.220606593
8,4300001,-1.135446503
8,4350001,-0.884489821
8,4400001,-0.836739055
8,4450001,-1.184836052
8,4500001,-0.883137441
8,4550001,-1.137581858
8,4600001,-0.979165823
8,4650001,-1.178626682
8,4700001,-0.931860108
8,4750001,-0.826774324
8,4800001,-1.081046252
8,4850001,-1.260667898
8,4900001,-1.034994847
8,4950001,-0.966359
8,5000001,-1.13364738
8,5050001,-0.6885035
8,5100001,-1.075503963
8,5150001,-1.213562774
8,5200001,-0.944610814
8,5250001,-1.229022565
8,5300001,-1.278604594
8,5350001,-1.299527321
8,5400001,-0.821742824
8,5450001,-0.896784976
8,5500001,-1.136049937
8,5550001,-1.184220856
8,5600001,-1.180804903
8,5650001,-0.81632535
8,5700001,-1.123970437
8,5750001,-1.340340058
8,5800001,-1.316219367
8,5850001,-1.364111705
8,5900001,-1.092825221
8,5950001,-0.997873121
8,6000001,-1.473145795
8,6050001,-1.019983383
8,6100001,-0.746695253
8,6150001,-0.997157774
8,6200001,-1.09517614
8,6250001,-1.026565363
8,6300001,-0.868154019
8,6350001,-1.184995107
8,6400001,-1.049109784
8,6450001,-1.116834395
8,6500001,-1.171169381
8,6550001,-1.065532172
8,6600001,-1.034089809
8,6650001,-1.341112303
8,6700001,-0.840733602
8,6750001,-1.055789893
8,6800001,-1.138318899
8,6850001,-1.465406508
8,6900001,-1.146344791
8,6950001,-1.679850899
8,8250001,-0.970125811
8,8300001,-1.047832513
8,8350001,-1.124571331
8,8400001,-1.049799232
8,8450001,-0.808833949
8,8500001,-0.944412405
8,8550001,-0.853558974
8,8600001,-0.942880035
8,8650001,-0.849565065
8,8700001,-1.064493806
8,8750001,-0.681879026
8,8800001,-0.913815296
8,8850001,-0.842096033
8,8900001,-1.027556603
8,8950001,-1.068240421
8,9000001,-0.936519811
8,9050001,-1.0226391
8,9100001,-0.844585432
8,9150001,-0.963175722
8,9200001,-0.94555415
8,9250001,-0.91501622
8,9300001,-0.632751434
8,9350001,-1.127919186
8,9400001,-1.282691781
8,9450001,-0.92296921
8,9500001,-0.890053079
8,9550001,-0.822018368
8,9600001,-1.027644432
8,9650001,-0.760005816
8,9700001,-1.064926006
8,9750001,-0.909584192
8,9800001,-1.131927793
8,9850001,-0.894032852
8,9900001,-1.140643754
8,9950001,-0.940371233
8,10000001,-0.92360979
8,10050001,-0.90148629
8,10100001,-1.056371128
8,10150001,-0.876250359
8,10200001,-1.166651131
8,10250001,-0.844723036
8,10300001,-0.744461821
8,10350001,-0.977006143
8,10400001,-1.197586967
8,10450001,-0.836081836
8,10500001,-1.247985704
8,10550001,-1.252868592
8,10600001,-1.250887871
8,10650001,-1.328595291
8,10700001,-1.060661372
8,10750001,-0.87171617
8,10800001,-0.981603359
8,10850001,-1.23103223
8,10900001,-1.061128373
8,10950001,-0.941162843
8,11000001,-1.380934087
8,11050001,-1.108918499
8,11100001,-1.059844621
8,11150001,-1.050364461
8,11200001,-1.268437651
8,11250001,-1.136549651
8,11300001,-0.895040638
8,11350001,-0.805914748
8,11400001,-1.069054449
8,11450001,-1.088924878
8,11500001,-1.450927835
8,11550001,-0.741666542
8,11600001,-0.85405902
8,11650001,-0.914377521
8,11700001,-0.818276566
8,11750001,-0.936010724
8,11800001,-1.051269262
8,11850001,-1.061712474
8,11900001,-0.969442513
8,11950001,-0.880444008
8,12700001,-0.911275033
8,12750001,-1.352045474
8,12800001,-0.939830751
8,12850001,-1.257696931
8,12900001,-0.938089817
8,12950001,-1.006223822
8,13000001,-1.050348626
8,13050001,-1.0437456
8,13100001,-1.213229163
8,13150001,-1.136902628
8,13200001,-1.267309767
8,13250001,-1.292663622
8,13300001,-1.175790913
8,13400001,-1.049651552
8,13450001,-1.145715556
8,13500001,-0.940182966
8,13550001,-1.167238171
8,13600001,-0.873644775
8,13650001,-0.990732392
8,13700001,-1.048613308
8,13750001,-0.921335529
8,13800001,-1.319875955
8,13850001,-1.193295652
8,13900001,-1.185870809
8,13950001,-1.148396103
8,14000001,-0.941231912
8,14050001,-0.929172844
8,14100001,-0.988722174
8,14150001,-0.956302632
8,14200001,-0.845548564
8,14250001,-0.615500718
8,14300001,-1.026223413
8,14350001,-0.914142976
8,14400001,-1.081027276
8,14450001,-0.956716621
8,14500001,-0.86062421
8,14550001,-1.184878745
8,14600001,-0.621389673
8,14650001,-0.930702949
8,14700001,-0.788896418
8,14750001,-1.308713891
8,14800001,-1.122155074
8,14850001,-0.995572667
8,14900001,-1.038542003
8,14950001,-1.277164031
8,15000001,-1.04335832
8,15050001,-0.960305301
8,15100001,-1.378777935
8,15150001,-0.881503323
8,15200001,-0.910148218
8,15250001,-1.070713154
8,15300001,-1.129773072
8,15350001,-1.253476725
8,15400001,-0.782850096
8,15450001,-0.949823299
8,15500001,-1.02622144
8,15550001,-1.316761502
8,15600001,-1.202836534
8,15650001,-0.953219591
8,15700001,-1.026455127
8,15750001,-1.138706197
8,15800001,-1.23224267
8,15850001,-1.108913819
8,15900001,-1.00849322
8,15950001,-0.970881754
8,16000001,-0.932585053
8,16100001,-1.228061084
8,16150001,-0.874396797
8,16200001,-0.979534515
8,16250001,-0.891865477
8,16300001,-1.051355254
8,16350001,-0.955959336
8,16400001,-0.910837923
8,16450001,-0.893468205
8,16500001,-0.687017327
8,16550001,-1.004551126
8,16600001,-1.076030658
8,16650001,-0.996441517
8,16700001,-1.179334851
8,16750001,-0.92580805
8,16800001,-1.08602193
8,16850001,-0.955404742
8,16900001,-1.046421463
8,16950001,-0.742954923
8,17000001,-1.088532481
8,17050001,-0.857244639
8,17100001,-1.12661582
8,17150001,-1.017598753
8,17200001,-0.915034223
8,17250001,-0.815147697
8,17300001,-1.005487713
8,17350001,-0.950297506
8,17400001,-0.852721855
8,17450001,-1.047796659
8,17500001,-0.977501169
8,17550001,-0.984084845
8,17600001,-1.013844114
8,17650001,-0.846366792
8,17700001,-0.851802946
8,17750001,-0.655947257
8,17800001,-0.847285372
8,17850001,-1.257532605
8,17900001,-1.045748881
8,17950001,-0.663851738
8,18000001,-0.97515485
8,18050001,-1.09306527
8,18100001,-1.075874731
8,18150001,-0.804354161
8,18200001,-0.997920356
8,18250001,-0.675485088
8,18300001,-0.728156088
8,18350001,-0.970213718
8,18400001,-0.974834897
8,18450001,-0.829997975
8,18500001,-1.087362101
8,18550001,-0.909649914
8,18600001,-1.024727687
8,18650001,-0.789818165
8,18700001,-0.852148232
8,18750001,-0.826949145
8,18850001,-1.042415708
8,18900001,-0.791321311
8,18950001,-1.022646857
8,19000001,-0.977497427
8,19050001,-0.906776953
8,19100001,-0.886479023
8,19150001,-0.956339896
8,19200001,-0.803223519
8,19250001,-0.636728643
8,19300001,-0.85780533
8,19350001,-0.910587218
8,19400001,-0.969512044
8,19450001,-0.965941603
8,19500001,-0.976674106
8,19550001,-1.082604798
8,19600001,-0.994391362
8,19650001,-1.092361384
8,19700001,-1.129264925
8,19750001,-0.89924296
8,19800001,-1.014209849
8,19850001,-1.128836976
8,19900001,-1.139821676
8,19950001,-0.826543358
8,20000001,-0.935120901
8,20050001,-0.975437679
8,20100001,-0.911141976
8,20150001,-0.87821621
8,20200001,-1.072905853
8,20250001,-1.003339426
8,20300001,-1.155246653
8,20350001,-0.954251867
8,20400001,-1.103542915
8,20450001,-1.109449133
8,20500001,-1.166854297
8,20600001,-0.917747009
8,20650001,-0.993239479
8,20700001,-1.087022925
8,20750001,-0.951070507
8,20800001,-1.025472893
8,20850001,-1.234655267
8,20900001,-1.257715831
8,20950001,-0.893542278
8,21000001,-1.180610161
8,21050001,-1.393833137
8,21100001,-1.331092266
8,21150001,-1.283868118
8,21200001,-0.935293999
8,21250001,-1.183524949
8,21300001,-1.008745903
8,21350001,-1.163145585
8,21400001,-1.027519526
8,21450001,-0.983761688
8,21500001,-1.142829843
8,21550001,-1.050065876
8,21600001,-0.708837133
8,21650001,-1.071765223
8,21700001,-1.096441602
8,21750001,-0.758692565
8,21800001,-0.898851232
8,21850001,-1.023244303
8,21900001,-0.84555151
8,21950001,-0.859708286
8,22000001,-1.034127442
8,22050001,-1.137803081
8,22100001,-1.071243823
8,22150001,-0.998695528
8,22200001,-0.780497526
8,22250001,-0.676765263
8,22300001,-0.826121763
8,22350001,-0.884419438
8,22400001,-0.955211128
8,22450001,-1.16950945
8,22500001,-0.922638686
8,22550001,-1.10131794
8,22600001,-1.095120229
8,22650001,-1.007226318
8,22700001,-0.817586254
8,22750001,-1.187972807
8,22800001,-0.935634113
8,22850001,-1.146631636
8,22900001,-0.874839482
8,22950001,-0.950111768
8,23000001,-0.98712055
8,23050001,-0.75164001
8,23100001,-0.929573338
8,23150001,-0.933760665
8,23200001,-1.101826365
8,23250001,-1.04085309
8,23300001,-0.887230997
8,23350001,-0.689943854
8,23400001,-0.696547925
8,23450001,-0.924733807
8,23500001,-1.030602443
8,23550001,-1.133625483
8,23600001,-1.045404273
8,23650001,-0.788869203
8,23700001,-0.839067477
8,23750001,-0.925549937
8,23800001,-1.002402847
8,23850001,-1.018828888
8,23900001,-0.945645833
8,23950001,-1.064413781
8,24000001,-0.90948121
8,24050001,-0.88857601
8,24100001,-0.873450833
8,24150001,-1.011718979
8,24200001,-1.084281191
8,24250001,-0.772120381
8,24300001,-0.735030752
8,24350001,-0.795411442
8,24400001,-0.854230068
8,24450001,-1.06298723
8,24500001,-0.975637709
8,24550001,-0.971919198
8,24600001,-0.941175114
8,24650001,-0.812699138
8,24700001,-1.079866493
8,24750001,-0.897759003
8,24800001,-0.832942785
8,24850001,-1.271518141
8,24900001,-0.868330806
8,24950001,-1.114351986
8,25000001,-0.958056443
8,25050001,-1.019554731
8,25100001,-1.116834395
8,25150001,-1.089617571
8,25200001,-1.392943434
8,25250001,-1.134485404
8,25300001,-0.995811557
8,25350001,-0.885037476
8,25400001,-0.9693934
8,25450001,-0.743790606
8,25500001,-0.950534396
8,25550001,-1.109951905
8,25600001,-0.808120862
8,25650001,-1.152710426
8,25700001,-0.713895316
8,25750001,-0.894621704
8,25800001,-1.082232687
8,25850001,-0.906354159
8,25900001,-0.839202012
8,25950001,-0.903076261
8,26000001,-1.043056988
8,26050001,-1.107370784
8,26100001,-0.637868333
8,26150001,-0.606136664
8,26200001,-1.066459786
8,26250001,-1.041410193
